VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount

1,2018-02-01 00:01:58,2018-02-01 00:04:03,1,.00,1,N,145,145,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2018-02-01 00:56:48,2018-02-01 00:57:42,1,2.90,1,N,145,145,2,2.5,0.5,0.5,0,0,0.3,3.8
1,2018-02-01 00:04:42,2018-02-01 00:19:32,1,5.80,1,N,236,119,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2018-02-01 00:38:10,2018-02-01 00:40:16,1,.30,1,N,82,82,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2018-02-01 00:43:03,2018-02-01 00:59:26,2,2.60,1,N,82,7,1,13,0.5,0.5,1,0,0.3,15.3
2,2018-02-01 00:04:35,2018-02-01 00:23:09,1,5.95,1,N,231,80,1,20.5,0.5,0.5,5.45,0,0.3,27.25
2,2018-02-01 00:38:19,2018-02-01 00:58:12,1,4.53,1,N,145,56,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2018-02-01 00:04:42,2018-02-01 23:54:28,1,1.19,1,N,229,161,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018-02-01 00:01:07,2018-02-01 00:08:43,2,2.60,1,N,144,25,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2018-02-01 00:10:47,2018-02-01 00:26:52,1,3.10,1,N,234,50,1,13,0.5,0.5,2.85,0,0.3,17.15
2,2018-01-31 23:58:44,2018-02-01 00:06:42,1,1.68,1,N,244,42,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2018-02-01 00:52:22,2018-02-01 01:07:24,1,4.00,1,N,239,244,1,15,0.5,0.5,4.05,0,0.3,20.35
1,2018-02-01 00:53:17,2018-02-01 00:57:25,1,.60,1,N,68,246,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-02-01 00:02:44,2018-02-01 00:11:45,1,3.40,1,N,237,42,2,11,0.5,0.5,0,0,0.3,12.3
1,2018-02-01 00:26:59,2018-02-01 00:34:50,1,1.20,1,N,229,161,2,7,0.5,0.5,0,0,0.3,8.3
1,2018-02-01 00:46:43,2018-02-01 00:56:00,2,3.00,1,N,229,75,1,11,0.5,0.5,2.45,0,0.3,14.75
2,2018-02-01 00:33:21,2018-02-01 00:41:21,1,.66,1,N,238,24,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2018-02-01 00:20:46,2018-02-01 00:24:36,1,.70,1,N,48,163,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2018-02-01 00:33:52,2018-02-01 00:50:34,1,5.40,1,N,230,42,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2018-02-01 00:13:24,2018-02-01 00:21:38,1,1.72,1,N,264,264,2,8,0.5,0.5,0,0,0.3,9.3
1,2018-02-01 00:37:42,2018-02-01 01:00:07,1,9.40,1,N,186,247,1,28.5,0.5,0.5,4,0,0.3,33.8
1,2018-02-01 00:20:39,2018-02-01 00:28:48,2,1.10,1,N,164,90,2,7,0.5,0.5,0,0,0.3,8.3
1,2018-02-01 00:35:53,2018-02-01 00:52:13,4,5.10,1,N,249,236,1,16.5,0.5,0.5,3.55,0,0.3,21.35
1,2018-02-01 00:10:58,2018-02-01 00:17:05,1,1.40,1,N,141,233,1,6.5,0.5,0.5,2,0,0.3,9.8
1,2018-02-01 00:22:22,2018-02-01 00:28:06,1,1.00,1,N,161,234,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2018-02-01 00:29:38,2018-02-01 00:35:02,1,.90,1,N,237,141,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2018-02-01 00:39:15,2018-02-01 00:45:52,1,1.30,1,N,189,181,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2018-02-01 00:08:28,2018-02-01 00:15:33,2,1.90,1,N,186,48,2,8,0.5,0.5,0,0,0.3,9.3
2,2018-02-01 00:03:13,2018-02-01 00:12:58,1,1.44,1,N,97,66,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2018-02-01 00:10:44,2018-02-01 00:19:12,1,3.10,1,N,138,260,1,11,0.5,0.5,1,0,0.3,13.3
2,2018-02-01 00:09:53,2018-02-01 00:33:00,2,16.56,2,N,132,141,1,52,0,0.5,10,0,0.3,62.8
1,2018-02-01 00:02:05,2018-02-01 00:09:05,1,1.10,1,N,238,236,2,7,0.5,0.5,0,0,0.3,8.3
1,2018-02-01 00:13:06,2018-02-01 00:31:18,1,3.50,1,N,237,79,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2018-02-01 00:46:07,2018-02-01 00:51:19,2,.80,1,N,45,79,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2018-02-01 00:09:35,2018-02-01 00:33:20,1,1.91,1,N,100,186,2,15,0.5,0.5,0,0,0.3,16.3
1,2018-02-01 00:43:27,2018-02-01 01:15:57,1,20.00,2,N,132,87,1,52,0,0.5,10,0,0.3,62.8
1,2018-02-01 00:42:41,2018-02-01 01:00:10,2,4.00,1,N,249,143,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2018-02-01 00:14:29,2018-02-01 00:15:44,1,.30,1,N,239,239,1,3,0.5,0.5,0.85,0,0.3,5.15
1,2018-02-01 00:26:30,2018-02-01 00:46:53,1,5.30,1,N,48,179,2,19,0.5,0.5,0,0,0.3,20.3
1,2018-02-01 00:36:02,2018-02-01 00:46:55,1,2.60,1,N,114,48,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2018-02-01 00:01:55,2018-02-01 00:12:15,2,2.49,1,N,164,144,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2018-02-01 00:36:24,2018-02-01 00:55:56,2,4.95,1,N,170,7,1,17.5,0.5,0.5,4.7,0,0.3,23.5
1,2018-02-01 00:10:50,2018-02-01 00:18:30,2,1.70,1,N,230,141,1,8.5,0.5,0.5,1.5,0,0.3,11.3
1,2018-02-01 00:41:20,2018-02-01 00:46:00,1,1.20,1,N,161,164,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2018-02-01 00:09:38,2018-02-01 00:19:24,1,2.40,1,N,4,162,3,10,0.5,0.5,0,0,0.3,11.3
1,2018-02-01 00:22:26,2018-02-01 00:28:56,1,1.20,1,N,237,263,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018-02-01 00:04:45,2018-02-01 00:09:41,1,.70,1,N,140,141,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-02-01 00:52:23,2018-02-01 01:00:54,1,2.85,1,N,162,79,1,10,0.5,0.5,2.82,0,0.3,14.12
1,2018-02-01 00:04:57,2018-02-01 00:10:37,1,1.10,1,N,125,113,1,6,0.5,0.5,1,0,0.3,8.3
2,2018-02-01 00:08:52,2018-02-01 00:37:05,2,10.61,1,N,163,171,1,32,0.5,0.5,6.66,0,0.3,39.96
2,2018-02-01 00:12:42,2018-02-01 00:17:20,2,1.09,1,N,234,79,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2018-02-01 00:24:55,2018-02-01 00:36:23,1,3.60,1,N,106,89,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2018-02-01 00:42:59,2018-02-01 01:19:26,2,10.50,1,N,48,189,1,34.5,0.5,0.5,5,0,0.3,40.8
2,2018-02-01 00:37:15,2018-02-01 00:47:37,1,1.92,1,N,90,161,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,2018-02-01 00:01:08,2018-02-01 00:17:30,1,4.67,1,N,236,7,2,16,0.5,0.5,0,0,0.3,17.3
2,2018-02-01 00:27:10,2018-02-01 00:40:26,1,2.87,1,N,230,158,1,12,0.5,0.5,2.39,0,0.3,15.69
2,2018-02-01 00:53:31,2018-02-01 01:17:24,1,9.35,1,N,234,129,2,29,0.5,0.5,0,0,0.3,30.3
1,2018-02-01 00:41:26,2018-02-01 01:10:05,1,19.80,2,N,132,262,1,52,0,0.5,8.78,5.76,0.3,67.34
1,2018-02-01 00:32:01,2018-02-01 00:45:24,1,1.60,1,N,161,50,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2018-02-01 00:52:03,2018-02-01 01:11:54,1,4.70,1,N,48,7,1,17.5,0.5,0.5,3.75,0,0.3,22.55
1,2018-02-01 00:31:34,2018-02-01 00:37:11,1,.80,1,N,264,100,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-31 23:53:29,2018-02-01 00:19:20,2,2.08,1,N,230,186,1,16.5,0.5,0.5,3.56,0,0.3,21.36
1,2018-02-01 00:05:59,2018-02-01 00:16:59,2,2.10,1,N,232,249,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2018-02-01 00:22:46,2018-02-01 00:30:32,1,1.20,1,N,162,170,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2018-02-01 00:43:17,2018-02-01 00:50:24,1,1.20,1,N,161,48,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2018-02-01 00:54:43,2018-02-01 01:03:24,1,2.60,1,N,230,238,4,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-02-01 00:40:01,2018-02-01 01:05:11,1,5.40,1,N,255,181,1,20.5,0.5,0.5,4.35,0,0.3,26.15
1,2018-02-01 00:06:52,2018-02-01 00:31:53,1,8.60,1,N,138,198,1,27.5,0.5,0.5,5.75,0,0.3,34.55
1,2018-02-01 00:04:47,2018-02-01 00:07:58,2,.90,1,N,249,231,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2018-02-01 00:10:19,2018-02-01 00:38:17,4,9.64,1,N,163,243,1,30.5,0.5,0.5,6.36,0,0.3,38.16
1,2018-02-01 00:23:51,2018-02-01 00:31:19,2,.90,1,N,50,48,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2018-02-01 00:42:59,2018-02-01 00:52:53,1,1.60,1,N,50,100,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018-02-01 00:14:08,2018-02-01 00:21:59,1,2.64,1,N,162,75,1,9.5,0.5,0.5,2.7,0,0.3,13.5
1,2018-02-01 00:04:05,2018-02-01 00:07:54,1,.80,1,N,230,43,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2018-02-01 00:28:59,2018-02-01 00:32:43,1,1.20,1,N,263,140,1,5.5,0.5,0.5,1.02,0,0.3,7.82
1,2018-02-01 00:59:54,2018-02-01 01:04:44,1,1.90,1,N,229,236,1,7,0.5,0.5,1,0,0.3,9.3
1,2018-02-01 00:09:18,2018-02-01 00:19:21,1,4.20,1,N,229,45,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2018-02-01 00:35:43,2018-02-01 01:03:14,1,9.60,1,N,148,227,1,30.5,0.5,0.5,6.35,0,0.3,38.15
2,2018-02-01 00:17:42,2018-02-01 00:27:28,1,2.12,1,N,166,244,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2018-02-01 00:04:12,2018-02-01 00:15:21,1,2.50,1,N,162,143,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2018-02-01 00:24:34,2018-02-01 00:45:38,3,11.26,1,N,140,241,2,32,0.5,0.5,0,0,0.3,33.3
2,2018-02-01 00:22:34,2018-02-01 00:48:42,1,18.16,2,N,132,79,1,52,0,0.5,11.71,5.76,0.3,70.27
1,2018-02-01 00:09:02,2018-02-01 00:34:51,1,6.40,1,N,163,160,1,23,0.5,0.5,4.85,0,0.3,29.15
1,2018-02-01 00:58:44,2018-02-01 01:08:22,1,2.10,1,N,162,142,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2018-02-01 00:36:05,2018-02-01 00:38:57,1,.30,1,N,142,142,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2018-02-01 00:41:51,2018-02-01 00:49:36,1,1.80,1,N,142,238,1,8,0.5,0.5,1,0,0.3,10.3
1,2018-02-01 00:52:20,2018-02-01 00:56:26,1,.80,1,N,239,238,1,5,0.5,0.5,1,0,0.3,7.3
2,2018-02-01 00:12:51,2018-02-01 00:27:28,1,2.99,1,N,68,79,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2018-02-01 00:24:26,2018-02-01 00:29:08,1,.80,1,N,148,211,1,5.5,0.5,0.5,2,0,0.3,8.8
1,2018-02-01 00:45:02,2018-02-01 00:58:54,1,2.80,1,N,249,233,1,12.5,0.5,0.5,2.75,0,0.3,16.55
2,2018-02-01 00:21:32,2018-02-01 00:33:54,2,4.01,1,N,79,262,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2018-02-01 00:52:42,2018-02-01 01:02:02,2,2.44,1,N,161,239,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2018-02-01 00:16:16,2018-02-01 00:58:58,1,8.90,1,N,161,61,1,34,0.5,0.5,7.05,0,0.3,42.35
1,2018-02-01 00:51:16,2018-02-01 01:23:23,1,18.90,1,N,132,256,1,51.5,0.5,0.5,10.55,0,0.3,63.35
1,2018-02-01 00:48:50,2018-02-01 01:09:55,1,6.00,1,N,249,181,1,21.5,0.5,0.5,5.7,0,0.3,28.5
2,2018-01-31 23:53:06,2018-01-31 23:58:38,1,1.74,1,N,263,74,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-02-01 21:32:50,2018-02-01 21:47:07,1,2.99,1,N,186,239,1,12,0.5,0.5,2.39,0,0.3,15.69
2,2018-02-01 21:54:18,2018-02-01 22:01:19,1,1.62,1,N,143,236,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-02-01 22:14:54,2018-02-01 22:31:52,1,2.63,1,N,163,262,2,13,0.5,0.5,0,0,0.3,14.3
1,2018-02-01 00:08:45,2018-02-01 00:39:36,1,11.50,1,N,79,264,1,36,0.5,0.5,7.45,0,0.3,44.75
1,2018-02-01 00:24:03,2018-02-01 00:34:29,1,2.70,1,N,170,141,1,10.5,0.5,0.5,3.5,0,0.3,15.3
1,2018-02-01 00:05:50,2018-02-01 00:17:11,1,2.90,1,N,140,100,1,11,0.5,0.5,2,0,0.3,14.3
1,2018-02-01 00:51:29,2018-02-01 01:02:08,1,3.00,1,N,140,100,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2018-02-01 00:26:52,2018-02-01 00:36:02,1,1.90,1,N,256,17,1,9,0.5,0.5,2.05,0,0.3,12.35
2,2018-02-01 00:05:14,2018-02-01 00:21:15,6,5.02,1,N,163,232,1,17,0.5,0.5,4.58,0,0.3,22.88
2,2018-02-01 00:12:24,2018-02-01 00:27:45,1,5.44,1,N,79,151,1,17,0.5,0.5,2.74,0,0.3,21.04
2,2018-02-01 00:53:41,2018-02-01 01:07:00,1,3.28,1,N,162,249,1,12.5,0.5,0.5,3.45,0,0.3,17.25
1,2018-02-01 00:07:25,2018-02-01 00:09:50,1,.60,1,N,166,166,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2018-02-01 00:06:35,2018-02-01 00:17:50,1,2.30,1,N,161,234,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2018-02-01 00:10:20,2018-02-01 00:25:43,1,3.50,1,N,114,255,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2018-02-01 00:28:59,2018-02-01 00:33:32,1,.80,1,N,255,80,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-02-01 00:11:25,2018-02-01 00:20:19,1,2.20,1,N,233,79,1,9,0.5,0.5,1.03,0,0.3,11.33
1,2018-02-01 00:26:05,2018-02-01 00:29:16,1,.70,1,N,79,79,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2018-02-01 00:11:53,2018-02-01 00:23:04,1,6.40,1,N,238,127,4,19.5,0.5,0.5,0,0,0.3,20.8
1,2018-02-01 00:39:03,2018-02-01 00:53:38,1,3.10,1,N,166,247,4,13,0.5,0.5,0,0,0.3,14.3
2,2018-02-01 00:08:47,2018-02-01 00:22:28,5,3.10,1,N,48,145,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2018-02-01 00:27:47,2018-02-01 00:42:13,1,4.20,1,N,68,238,1,14.5,0.5,0.5,3.16,0,0.3,18.96
1,2018-02-01 00:58:23,2018-02-01 01:07:48,1,1.90,1,N,48,107,2,9,0.5,0.5,0,0,0.3,10.3
2,2018-02-01 00:25:50,2018-02-01 00:29:29,1,.67,1,N,148,148,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,2018-02-01 00:34:46,2018-02-01 00:52:35,1,5.22,1,N,148,143,1,18,0.5,0.5,2,0,0.3,21.3
2,2018-02-01 00:22:20,2018-02-01 00:35:21,1,3.51,1,N,88,68,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2018-02-01 00:36:53,2018-02-01 00:46:54,1,1.84,1,N,68,79,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018-02-01 00:50:46,2018-02-01 00:54:31,1,.59,1,N,79,113,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-02-01 00:15:28,2018-02-01 00:31:30,1,1.11,1,N,233,230,2,11,0.5,0.5,0,0,0.3,12.3
2,2018-01-31 23:59:56,2018-02-01 00:08:32,1,1.87,1,N,146,260,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-02-01 00:26:57,2018-02-01 00:46:01,1,5.67,1,N,107,112,1,19,0.5,0.5,4.06,0,0.3,24.36
1,2018-02-01 00:20:01,2018-02-01 00:23:35,1,.50,1,N,239,238,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2018-02-01 00:57:43,2018-02-01 01:07:15,1,3.00,1,N,239,74,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2018-02-01 00:02:14,2018-02-01 00:12:06,1,2.80,1,N,161,79,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2018-02-01 00:19:13,2018-02-01 00:35:47,1,8.20,1,N,170,244,1,24.5,0.5,0.5,3,0,0.3,28.8
2,2018-02-01 00:08:50,2018-02-01 00:13:02,1,.82,1,N,186,48,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2018-02-01 00:49:58,2018-02-01 00:59:38,1,1.94,1,N,239,141,2,9,0.5,0.5,0,0,0.3,10.3
1,2018-02-01 00:37:01,2018-02-01 00:50:34,1,3.80,1,N,164,75,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2018-02-01 00:37:02,2018-02-01 00:47:58,1,8.20,1,N,48,243,1,23.5,0.5,0.5,4.96,0,0.3,29.76
2,2018-02-01 00:09:07,2018-02-01 00:13:36,2,.75,1,N,246,68,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-02-01 00:51:45,2018-02-01 00:56:42,2,.96,1,N,231,211,1,5.5,0.5,0.5,2.04,0,0.3,8.84
2,2018-02-01 00:18:09,2018-02-01 00:28:18,1,1.74,1,N,79,158,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-02-01 00:53:48,2018-02-01 01:00:19,1,.54,1,N,230,230,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018-02-01 00:21:05,2018-02-01 00:28:52,2,1.60,1,N,249,68,2,8,0.5,0.5,0,0,0.3,9.3
1,2018-02-01 00:49:55,2018-02-01 01:06:59,3,4.00,1,N,249,48,1,15,0.5,0.5,4.85,0,0.3,21.15
1,2018-02-01 00:02:01,2018-02-01 00:16:21,1,2.70,1,N,238,116,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2018-02-01 00:25:05,2018-02-01 00:29:19,1,.70,1,N,166,238,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-02-01 00:53:10,2018-02-01 01:09:31,1,4.50,1,N,24,244,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2018-02-01 00:18:23,2018-02-01 00:28:47,1,2.00,1,N,114,13,1,9.5,0.5,0.5,3.2,0,0.3,14
1,2018-02-01 00:34:30,2018-02-01 00:46:39,1,2.10,1,N,231,33,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,2018-02-01 00:28:43,2018-02-01 00:46:22,1,4.60,1,N,88,106,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,2018-02-01 00:11:06,2018-02-01 00:15:36,1,.78,1,N,79,144,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-02-01 00:44:02,2018-02-01 01:01:01,1,4.79,1,N,230,7,1,16.5,0.5,0.5,3.56,0,0.3,21.36
1,2018-02-01 00:40:05,2018-02-01 00:45:29,1,1.40,1,N,238,75,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2018-02-01 00:54:37,2018-02-01 01:30:59,1,9.30,1,N,162,95,1,32.5,0.5,0.5,4,5.76,0.3,43.56
1,2018-02-01 00:14:55,2018-02-01 00:22:55,2,2.20,1,N,79,233,1,9,0.5,0.5,1,0,0.3,11.3
1,2018-02-01 00:59:55,2018-02-01 01:08:55,1,2.00,1,N,234,163,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2018-02-01 00:31:33,2018-02-01 00:48:15,1,10.10,1,N,132,191,2,28.5,0.5,0.5,0,0,0.3,29.8
2,2018-02-01 00:39:13,2018-02-01 01:10:56,1,20.87,1,N,132,40,1,56,0.5,0.5,11.46,0,0.3,68.76
2,2018-02-01 00:06:21,2018-02-01 00:09:28,1,.35,1,N,263,262,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-02-01 00:43:18,2018-02-01 01:24:54,1,11.44,1,N,107,95,1,35,0.5,0.5,0,0,0.3,36.3
2,2018-02-01 00:16:44,2018-02-01 00:28:22,1,.71,1,N,230,163,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018-02-01 00:34:49,2018-02-01 00:41:13,1,.82,1,N,161,233,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2018-02-01 00:49:17,2018-02-01 00:59:44,1,2.30,1,N,48,141,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2018-02-01 00:19:50,2018-02-01 00:22:09,1,.80,1,N,229,170,1,4.5,0.5,0.5,0.58,0,0.3,6.38
1,2018-02-01 00:55:47,2018-02-01 01:06:08,1,2.60,1,N,45,52,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,2018-02-01 00:05:35,2018-02-01 00:20:51,3,3.43,1,N,116,127,1,14,0.5,0.5,1,0,0.3,16.3
2,2018-02-01 00:21:55,2018-02-01 00:30:41,2,3.17,1,N,127,244,2,11,0.5,0.5,0,0,0.3,12.3
2,2018-02-01 00:17:52,2018-02-01 00:32:29,1,7.88,1,N,132,222,2,23.5,0.5,0.5,0,0,0.3,24.8
1,2018-02-01 00:05:59,2018-02-01 00:11:01,1,.70,1,N,170,233,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2018-02-01 00:12:11,2018-02-01 00:29:43,1,3.90,1,N,48,231,1,15,0.5,0.5,4.08,0,0.3,20.38
1,2018-02-01 00:49:55,2018-02-01 01:16:07,1,11.90,1,N,161,95,2,35.5,0.5,0.5,0,0,0.3,36.8
1,2018-02-01 00:19:45,2018-02-01 00:22:56,1,1.10,1,N,263,141,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-02-01 00:03:47,2018-02-01 00:13:30,1,2.00,1,N,68,170,1,9,0.5,0.5,1.5,0,0.3,11.8
1,2018-02-01 00:18:58,2018-02-01 00:26:15,1,1.90,1,N,163,141,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2018-02-01 00:41:18,2018-02-01 01:06:30,2,2.60,1,N,237,100,2,17,0.5,0.5,0,0,0.3,18.3
1,2018-02-01 00:48:22,2018-02-01 00:50:17,1,.40,1,N,151,166,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2018-02-01 00:21:38,2018-02-01 00:28:51,1,1.50,1,N,186,249,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2018-02-01 00:36:17,2018-02-01 00:57:32,1,4.20,1,N,234,256,1,17.5,0.5,0.5,3.75,0,0.3,22.55
1,2018-02-01 00:18:42,2018-02-01 00:28:07,1,1.60,1,N,237,229,3,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-02-01 00:56:08,2018-02-01 01:05:43,1,2.00,1,N,237,143,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,2018-02-01 00:02:26,2018-02-01 00:09:13,6,1.37,1,N,166,238,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2018-02-01 00:57:11,2018-02-01 01:23:32,1,11.60,1,N,141,135,1,33.5,0.5,0.5,2,0,0.3,36.8
1,2018-02-01 00:27:00,2018-02-01 00:53:19,1,17.00,2,N,132,100,2,52,0,0.5,0,5.76,0.3,58.56
1,2018-02-01 00:06:11,2018-02-01 00:11:23,1,.70,1,N,236,262,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2018-02-01 00:36:56,2018-02-01 00:44:25,1,2.60,1,N,141,226,2,10,0.5,0.5,0,0,0.3,11.3
1,2018-02-01 00:57:24,2018-02-01 01:18:00,1,5.70,1,N,68,7,2,20,0.5,0.5,0,0,0.3,21.3
1,2018-02-01 00:11:25,2018-02-01 00:29:23,1,4.90,1,N,264,264,1,17.5,0.5,0.5,3.75,0,0.3,22.55
1,2018-02-01 00:44:22,2018-02-01 00:50:22,0,1.30,1,N,125,113,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2018-02-01 00:23:21,2018-02-01 00:34:51,2,2.09,1,N,163,137,1,9.5,0.5,0.5,1.62,0,0.3,12.42
2,2018-02-01 00:57:27,2018-02-01 01:23:51,2,5.36,1,N,230,7,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2018-02-01 00:08:32,2018-02-01 00:09:18,1,.29,1,N,249,249,1,3,0.5,0.5,0.86,0,0.3,5.16
1,2018-02-01 00:13:44,2018-02-01 00:22:55,1,1.30,1,N,37,80,2,8,0.5,0.5,0,0,0.3,9.3
1,2018-02-01 00:46:33,2018-02-01 01:13:48,1,19.70,1,N,132,33,1,53,0,0.5,10.75,0,0.3,64.55
1,2018-02-01 00:17:14,2018-02-01 00:20:13,2,.30,1,N,148,148,3,4,0.5,0.5,0,0,0.3,5.3
1,2018-02-01 00:30:41,2018-02-01 00:33:52,1,.60,1,N,79,107,1,4.5,0.5,0.5,1.15,0,0.3,6.95
2,2018-02-01 00:15:43,2018-02-01 00:28:24,2,2.09,1,N,229,48,1,10.5,0.5,0.5,2.95,0,0.3,14.75
1,2018-02-01 00:39:01,2018-02-01 01:03:44,1,16.40,1,N,132,112,1,44.5,0.5,0.5,5,0,0.3,50.8
2,2018-02-01 00:10:05,2018-02-01 00:35:49,1,9.28,1,N,141,212,1,30,0.5,0.5,6.26,0,0.3,37.56
2,2018-02-01 00:15:53,2018-02-01 00:20:32,6,1.11,1,N,234,79,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-02-01 00:32:41,2018-02-01 00:42:53,6,1.63,1,N,234,158,1,9,0.5,0.5,3.09,0,0.3,13.39
2,2018-02-01 00:07:37,2018-02-01 00:12:56,1,.92,1,N,100,161,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-02-01 00:34:16,2018-02-01 00:38:39,1,.91,1,N,161,234,1,5.5,0.5,0.5,2,0,0.3,8.8
1,2018-02-01 00:32:31,2018-02-01 00:37:35,1,.70,1,N,148,45,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2018-02-01 00:40:23,2018-02-01 01:17:58,2,9.00,1,N,232,198,1,31,0.5,0.5,6.45,0,0.3,38.75
1,2018-02-01 00:40:21,2018-02-01 00:52:20,1,2.40,1,N,234,158,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,2018-02-01 00:15:30,2018-02-01 00:25:12,1,2.52,1,N,79,66,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-02-01 00:13:05,2018-02-01 00:36:13,1,4.20,1,N,79,48,1,18.5,0,0.5,3.85,0,0.3,23.15
1,2018-02-01 00:48:14,2018-02-01 00:56:47,1,1.40,1,N,164,230,1,7.5,0,0.5,2.05,0,0.3,10.35
